Item Label;Description;alias;instance of;P1:string;P69:string;P44:wikibase-item;P33:quantity;P64:wikibase-item;P27:wikibase-item;P32:time;P49:wikibase-item;P50:wikibase-item;P52:wikibase-item;P56:wikibase-item;P55:wikibase-item;P59:wikibase-item;P57:wikibase-item;P65:wikibase-item;P58:wikibase-item;P60:wikibase-item;P54:wikibase-item;P53:wikibase-item;P51:string;P61:wikibase-itemPQ62-Cousin;P61:wikibase-itemPQ62-Grandchild;P61:wikibase-itemPQ62-Nephew;P61:wikibase-itemPQ62-Uncle;P61:wikibase-itemPQ62-Grandfather;P61:wikibase-itemPQ62-Grandmother;P61:wikibase-itemPQ62-Sibling-in-law;P61:wikibase-itemPQ62-Father-in-law;P61:wikibase-itemPQ62-Son-in-law;P66:string;P67:string;P28:wikibase-item;P6:wikibase-item;P5:wikibase-item;P43:wikibase-item;P19:wikibase-item;P18:wikibase-item;P17:wikibase-item;P12:wikibase-itemPQ13-Witness;P12:wikibase-itemPQ13-Notary;P12:wikibase-itemPQ13-Judge;P12:wikibase-itemPQ13-PartyA;P12:wikibase-itemPQ13-PartyB;P15:wikibase-item;P37:wikibase-item;P35:wikibase-item;P46:wikibase-item
AMSPO-D35payment;Instance of Monetary Amount;;Q37;;;Maravedi;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AMSPO-D36payment;Instance of Monetary Amount;;Q37;;;Maravedi;30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AMSPO-D37payment;Instance of Monetary Amount;;Q37;;;Maravedi;30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AMSPO-D38payment;Instance of Monetary Amount;;Q37;;;Maravedi;30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AMSPO-D39payment;Instance of Monetary Amount;;Q37;;;Maravedi;120;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AMSPO-D40payment;Instance of Monetary Amount;;Q37;;;Maravedi;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AMSPO-D41payment;Instance of Monetary Amount;;Q37;;;Maravedi;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AMSPO-D43payment;Instance of Monetary Amount;;Q37;;;Maravedi;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AMSPO-D44payment;Instance of Monetary Amount;;Q37;;;Maravedi;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AMSPO-D45payment;Instance of Monetary Amount;;Q37;;;Maravedi;100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AMSPO-D46payment;Instance of Monetary Amount;;Q37;;;Celemites;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AMSPO-D47payment;Instance of Monetary Amount;;Q37;;;Maravedi;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AMSPO-D49payment;Instance of Monetary Amount;;Q37;;;Celemites;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AMSPO-D50payment;Instance of Monetary Amount;;Q37;;;Maravedi;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AMSPO-D51payment;Instance of Monetary Amount;;Q37;;;Maravedi;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AMSPO-D52payment;Instance of Monetary Amount;;Q37;;;Maravedi;100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AMSPO-D53payment;Instance of Monetary Amount;;Q37;;;Maravedi;40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AMSPO-D54payment;Instance of Monetary Amount;;Q37;;;Maravedi;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AMSPO-D55payment;Instance of Monetary Amount;;Q37;;;Maravedi;80;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AMSPO-D57payment;Instance of Monetary Amount;;Q37;;;Maravedi;30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AMSPO-D58payment_1;Instance of Monetary Amount;;Q37;;;Maravedi;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AMSPO-D58payment_2;Instance of Monetary Amount;;Q37;;;Dinero;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AMSPO-D59payment;Instance of Monetary Amount;;Q37;;;Maravedi;40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AMSPO-D5payment;Instance of Monetary Amount;;Q37;;;Maravedi;35;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AMSPO-D60payment;Instance of Monetary Amount;;Q37;;;Maravedi;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AMSPO-D61payment;Instance of Monetary Amount;;Q37;;;Maravedi;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AMSPO-D62payment;Instance of Monetary Amount;;Q37;;;Maravedi;46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AMSPO-D63payment;Instance of Monetary Amount;;Q37;;;Maravedi;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AMSPO-D64payment;Instance of Monetary Amount;;Q37;;;Maravedi;17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AMSPO-D65payment;Instance of Monetary Amount;;Q37;;;Maravedi;200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AMSPO-D66payment;Instance of Monetary Amount;;Q37;;;Maravedi;40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AMSPO-D67payment;Instance of Monetary Amount;;Q37;;;Maravedi;16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AMSPO-D68payment;Instance of Monetary Amount;;Q37;;;Maravedi;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AMSPO-D69payment;Instance of Monetary Amount;;Q37;;;Maravedi;32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AMSPO-D6payment;Instance of Monetary Amount;;Q37;;;Maravedi;100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AMSPO-D70payment;Instance of Monetary Amount;;Q37;;;Maravedi;32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AMSPO-D71payment;Instance of Monetary Amount;;Q37;;;Maravedi;28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AMSPO-D72payment;Instance of Monetary Amount;;Q37;;;Maravedi;30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AMSPO-D73payment;Instance of Monetary Amount;;Q37;;;Maravedi;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AMSPO-D74_1payment;Instance of Monetary Amount;;Q37;;;Maravedi;25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AMSPO-D74_2payment;Instance of Monetary Amount;;Q37;;;Dineros;30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AMSPO-D75payment;Instance of Monetary Amount;;Q37;;;Maravedi;28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AMSPO-D76payment;Instance of Monetary Amount;;Q37;;;Maravedi;9.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AMSPO-D77payment;Instance of Monetary Amount;;Q37;;;Maravedi;43;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AMSPO-D78payment;Instance of Monetary Amount;;Q37;;;Maravedi;18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AMSPO-D79payment;Instance of Monetary Amount;;Q37;;;Maravedi;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AMSPO-D80payment;Instance of Monetary Amount;;Q37;;;Maravedi;16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AMSPO-D81payment;Instance of Monetary Amount;;Q37;;;Maravedi;16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AMSPO-D82payment;Instance of Monetary Amount;;Q37;;;Maravedi;42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AMSPO-D83payment;Instance of Monetary Amount;;Q37;;;Maravedi;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AMSPO-D84payment;Instance of Monetary Amount;;Q37;;;Maravedi;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AMSPO-D85payment_1;Instance of Monetary Amount;;Q37;;;Yegua;0.75;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AMSPO-D85payment_2;Instance of Monetary Amount;;Q37;;;Potro;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AMSPO-D86payment;Instance of Monetary Amount;;Q37;;;Maravedi;13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AMSPO-D87payment;Instance of Monetary Amount;;Q37;;;Maravedi;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AMSPO-D88payment;Instance of Monetary Amount;;Q37;;;Maravedi;13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AMSPO-D89payment;Instance of Monetary Amount;;Q37;;;Maravedi;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AMSPO-D90payment;Instance of Monetary Amount;;Q37;;;Maravedi;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AMSPO-D91payment;Instance of Monetary Amount;;Q37;;;Maravedi;63;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AMSPO-D92payment;Instance of Monetary Amount;;Q37;;;Maravedi;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AMSPO-D94payment;Instance of Monetary Amount;;Q37;;;Maravedi;73;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AMSPO-D95payment;Instance of Monetary Amount;;Q37;;;Maravedi;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AMSPO-D96payment;Instance of Monetary Amount;;Q37;;;Maravedi;13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AMSPO-D97payment;Instance of Monetary Amount;;Q37;;;Maravedi;40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AMSPO-D98payment;Instance of Monetary Amount;;Q37;;;Maravedi;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AMSPO-D99payment;Instance of Monetary Amount;;Q37;;;Maravedi;22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AMSPO-D9payment;Instance of Monetary Amount;;Q37;;;Maravedi;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Celemites;Instance of Currency;;Q38;Celemites de buena escanda anuales|Celemites de escanda anuales;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Dinero;Instance of Currency;;Q38;Dinero;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Dineros;Instance of Currency;;Q38;Dineros;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Maravedi;Instance of Currency;;Q38;Maravedí;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Potro;Instance of Currency;;Q38;Potro;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sueldo;Instance of Currency;;Q38;Sueldo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Yegua;Instance of Currency;;Q38;Yegua;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
abbat;Instance of Occupation;;Q39;AMSPO-D107Oc7;D107-abbat;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Alcallde del rey;Instance of Occupation;;Q39;AMSPO-D43Oc4;D43-Alcallde del rey;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Alcalle;Instance of Occupation;;Q39;AMSPO-D29Oc1;D29-Alcalle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Alfageme;Instance of Occupation;;Q39;AMSPO-D42Oc3|AMSPO-D41Oc4|AMSPO-D111Oc6;D42-Alfageme|D41-Alfageme|D111-Alfageme;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Alfayat;Instance of Occupation;;Q39;AMSPO-D21Oc7;D21-Alfayat;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Alfayate;Instance of Occupation;;Q39;AMSPO-D79Oc3|AMSPO-D81Oc5|AMSPO-D112Oc1|AMSPO-D104Oc2|AMSPO-D38Oc5|AMSPO-D38Oc1|AMSPO-D123Oc3|AMSPO-D14Oc2|AMSPO-D19Oc5|AMSPO-D114Oc3|AMSPO-D109Oc1|AMSPO-D85Oc4|AMSPO-D52Oc8|AMSPO-D108Oc1|AMSPO-D33Oc1|AMSPO-D18Oc4|AMSPO-D104Oc4|AMSPO-D88Oc4|AMSPO-D38Oc2|AMSPO-D52Oc4|AMSPO-D13Oc3|AMSPO-D34Oc1|AMSPO-D20Oc6|AMSPO-D15Oc4|AMSPO-D85Oc5|AMSPO-D110Oc4|AMSPO-D106Oc1;D33-Alfayate|D108-Alfayate|D15-Alfayate|D106-Alfayate|D114-Alfayate|D123-Alfayate|D109-Alfayate|D79-Alfayate|D52-Alfayate|D104-Alfayate|D85-Alfayate|D88-Alfayate|D112-Alfayate|D20-Alfayate|D38-Alfayate|D34-Alfayate|D81-Alfayate|D13-Alfayate|D18-Alfayate|D110-Alfayate|D19-Alfayate|D14-Alfayate;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Alffayate;Instance of Occupation;;Q39;AMSPO-D22Oc3|AMSPO-D63Oc3;D22-Alffayate|D63-Alffayate;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Andador;Instance of Occupation;;Q39;AMSPO-D65Oc1|AMSPO-D112Oc5|AMSPO-D72Oc1;D65-Andador|D112-Andador|D72-Andador;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Andador del conçello;Instance of Occupation;;Q39;AMSPO-D28Oc4;D28-Andador del conçello;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bochar;Instance of Occupation;;Q39;AMSPO-D52Oc7;D52-Bochar;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Caldarero;Instance of Occupation;;Q39;AMSPO-D1Oc7;D1-Caldarero;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Cambiador;Instance of Occupation;;Q39;AMSPO-D2Oc3|AMSPO-D12Oc8;D12-Cambiador|D2-Cambiador;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Canbiador;Instance of Occupation;;Q39;AMSPO-D5Oc4;D5-Canbiador;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Canónigo;Instance of Occupation;;Q39;AMSPO-D84Oc6|AMSPO-D41Oc9|AMSPO-D101Oc5|AMSPO-D47Oc2;D41-Canónigo|D84-Canónigo|D47-Canónigo|D101-Canónigo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Canónigo de la Iglesia de Oviedo;Instance of Occupation;;Q39;AMSPO-D39Oc6;D39-Canónigo de la Iglesia de Oviedo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Capellán;Instance of Occupation;;Q39;AMSPO-D82Oc2|AMSPO-D49Oc4|AMSPO-D100Oc5|AMSPO-D125Oc2|AMSPO-D96Oc3|AMSPO-D50Oc3|AMSPO-D95Oc3|AMSPO-D69Oc2;D50-Capellán|D49-Capellán|D82-Capellán|D96-Capellán|D125-Capellán|D95-Capellán|D100-Capellán|D69-Capellán;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Capellán de San Miguel de Váscones;Instance of Occupation;;Q39;AMSPO-D25Oc4;D25-Capellán de San Miguel de Váscones;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Carnicero;Instance of Occupation;;Q39;AMSPO-D25Oc6|AMSPO-D52Oc2|AMSPO-D52Oc6;D52-Carnicero|D25-Carnicero;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Carniçero;Instance of Occupation;;Q39;AMSPO-D121Oc2|AMSPO-D47Oc3|AMSPO-D46Oc1|AMSPO-D85Oc3|AMSPO-D81Oc2|AMSPO-D84Oc5|AMSPO-D30Oc1|AMSPO-D49Oc5|AMSPO-D88Oc5|AMSPO-D55Oc6;D47-Carniçero|D81-Carniçero|D85-Carniçero|D121-Carniçero|D84-Carniçero|D49-Carniçero|D55-Carniçero|D46-Carniçero|D30-Carniçero|D88-Carniçero;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Carpentero;Instance of Occupation;;Q39;AMSPO-D6Oc4|AMSPO-D46Oc3|AMSPO-D36Oc4|AMSPO-D40Oc4|AMSPO-D40Oc5;D6-Carpentero|D36-Carpentero|D46-Carpentero|D40-Carpentero;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Carpintero;Instance of Occupation;;Q39;AMSPO-D120Oc3|AMSPO-D119Oc4;D119-Carpintero|D120-Carpintero;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Cavallero;Instance of Occupation;;Q39;AMSPO-D76Oc3|AMSPO-D60Oc2|AMSPO-D37Oc3|AMSPO-D38Oc6;D38-Cavallero|D76-Cavallero|D37-Cavallero|D60-Cavallero;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Cavallero de Çenales;Instance of Occupation;;Q39;AMSPO-D82Oc4;D82-Cavallero de Çenales;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Clérigo;Instance of Occupation;;Q39;AMSPO-D119Oc1|AMSPO-D113Oc4|AMSPO-D41Oc8|AMSPO-D122Oc2|AMSPO-D39Oc5|AMSPO-D106Oc4|AMSPO-D65Oc10|AMSPO-D69Oc4|AMSPO-D127Oc1|AMSPO-D82Oc5|AMSPO-D21Oc3|AMSPO-D13Oc5|AMSPO-D123Oc2|AMSPO-D15Oc6|AMSPO-D51Oc1|AMSPO-D124Oc1;D127-Clérigo|D82-Clérigo|D51-Clérigo|D65-Clérigo|D41-Clérigo|D124-Clérigo|D119-Clérigo|D15-Clérigo|D123-Clérigo|D122-Clérigo|D39-Clérigo|D69-Clérigo|D113-Clérigo|D13-Clérigo|D21-Clérigo|D106-Clérigo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Clérigo del coro;Instance of Occupation;;Q39;AMSPO-D54Oc6|AMSPO-D104Oc6;D54-Clérigo del coro|D104-Clérigo del coro;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Corredor;Instance of Occupation;;Q39;AMSPO-D120Oc4;D120-Corredor;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Correero;Instance of Occupation;;Q39;AMSPO-D6Oc7|AMSPO-D39Oc3;D6-Correero|D39-Correero;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Cozinero;Instance of Occupation;;Q39;AMSPO-D72Oc6;D72-Cozinero;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Criado;Instance of Occupation;;Q39;AMSPO-D93Oc1|AMSPO-D67Oc5|AMSPO-D68Oc4|AMSPO-D12Oc1|AMSPO-D39Oc7|AMSPO-D9Oc2|AMSPO-D35Oc3|AMSPO-D78Oc4|AMSPO-D72Oc4|AMSPO-D80Oc3|AMSPO-D12Oc6|AMSPO-D117Oc2|AMSPO-D46Oc4|AMSPO-D28Oc7|AMSPO-D68Oc3|AMSPO-D28Oc6|AMSPO-D18Oc2;D18-Criado|D46-Criado|D28-Criado|D12-Criado|D72-Criado|D78-Criado|D39-Criado|D117-Criado|D93-Criado|D9-Criado|D68-Criado|D35-Criado|D80-Criado|D67-Criado;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Criado del abat de San Viçcenti;Instance of Occupation;;Q39;AMSPO-D67Oc3;D67-Criado del abat de San Viçcenti;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Criado del abbat de San Vizenti;Instance of Occupation;;Q39;AMSPO-D72Oc7;D72-Criado del abbat de San Vizenti;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Criado del Chantre;Instance of Occupation;;Q39;AMSPO-D104Oc7;D104-Criado del Chantre;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Criado del deán;Instance of Occupation;;Q39;AMSPO-D48Oc4;D48-Criado del deán;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Cuchellero;Instance of Occupation;;Q39;AMSPO-D75Oc2|AMSPO-D24Oc6;D24-Cuchellero|D75-Cuchellero;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Cuchillero;Instance of Occupation;;Q39;AMSPO-D62Oc1;D62-Cuchillero;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Entrogio;Instance of Occupation;;Q39;AMSPO-D56Oc4;D56-Entrogio;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Escribano;Instance of Occupation;;Q39;AMSPO-D90Oc4;D90-Escribano;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Escripvano;Instance of Occupation;;Q39;AMSPO-D78Oc5;D78-Escripvano;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Escripván;Instance of Occupation;;Q39;AMSPO-D3Oc4;D3-Escripván;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Escrivan;Instance of Occupation;;Q39;AMSPO-D16Oc2|AMSPO-D16Oc9|AMSPO-D16Oc7;D16-Escrivan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Escrivano;Instance of Occupation;;Q39;AMSPO-D112Oc3|AMSPO-D84Oc4|AMSPO-D75Oc3|AMSPO-D84Oc3|AMSPO-D74Oc3|AMSPO-D93Oc5|AMSPO-D91Oc6|AMSPO-D114Oc2|AMSPO-D70Oc5|AMSPO-D71Oc5|AMSPO-D45Oc1|AMSPO-D102Oc2|AMSPO-D11Oc6|AMSPO-D99Oc3|AMSPO-D92Oc5|AMSPO-D53Oc5|AMSPO-D95Oc4|AMSPO-D70Oc4|AMSPO-D64Oc3|AMSPO-D111Oc3|AMSPO-D98Oc3|AMSPO-D110Oc2|AMSPO-D101Oc3|AMSPO-D5Oc2|AMSPO-D54Oc5|AMSPO-D111Oc1|AMSPO-D90Oc1|AMSPO-D72Oc3|AMSPO-D65Oc8|AMSPO-D36Oc1|AMSPO-D30Oc4|AMSPO-D116Oc5|AMSPO-D55Oc1|AMSPO-D66Oc5|AMSPO-D92Oc2|AMSPO-D92Oc6|AMSPO-D108Oc4|AMSPO-D53Oc1|AMSPO-D61Oc4|AMSPO-D113Oc3|AMSPO-D119Oc5|AMSPO-D118Oc5|AMSPO-D58Oc2|AMSPO-D100Oc3|AMSPO-D121Oc4|AMSPO-D93Oc2|AMSPO-D115Oc3|AMSPO-D122Oc3|AMSPO-D45Oc3|AMSPO-D116Oc2|AMSPO-D117Oc4|AMSPO-D63Oc6|AMSPO-D57Oc5|AMSPO-D91Oc1;D45-Escrivano|D111-Escrivano|D64-Escrivano|D101-Escrivano|D63-Escrivano|D115-Escrivano|D84-Escrivano|D72-Escrivano|D118-Escrivano|D54-Escrivano|D100-Escrivano|D36-Escrivano|D121-Escrivano|D113-Escrivano|D122-Escrivano|D30-Escrivano|D95-Escrivano|D70-Escrivano|D61-Escrivano|D71-Escrivano|D90-Escrivano|D55-Escrivano|D110-Escrivano|D93-Escrivano|D91-Escrivano|D58-Escrivano|D65-Escrivano|D66-Escrivano|D99-Escrivano|D116-Escrivano|D108-Escrivano|D102-Escrivano|D119-Escrivano|D5-Escrivano|D11-Escrivano|D92-Escrivano|D112-Escrivano|D75-Escrivano|D53-Escrivano|D74-Escrivano|D98-Escrivano|D57-Escrivano|D117-Escrivano|D114-Escrivano;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Escriván;Instance of Occupation;;Q39;AMSPO-D33Oc4|AMSPO-D19Oc1|AMSPO-D20Oc5|AMSPO-D7Oc3|AMSPO-D17Oc3|AMSPO-D32Oc5|AMSPO-D29Oc4|AMSPO-D21Oc5|AMSPO-D51Oc4|AMSPO-D19Oc4|AMSPO-D34Oc4|AMSPO-D6Oc10|AMSPO-D67Oc6|AMSPO-D18Oc7|AMSPO-D23Oc3|AMSPO-D20Oc2|AMSPO-D127Oc5|AMSPO-D31Oc5|AMSPO-D25Oc5|AMSPO-D21Oc1;D20-Escriván|D31-Escriván|D18-Escriván|D29-Escriván|D21-Escriván|D51-Escriván|D19-Escriván|D7-Escriván|D32-Escriván|D127-Escriván|D67-Escriván|D33-Escriván|D17-Escriván|D34-Escriván|D6-Escriván|D23-Escriván|D25-Escriván;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
